115年01月13日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"4","永豐金","685","449"
"5","華南永昌","452","483"
"6","元富","508","255"
"7","中國信託證","268","462"
"8","國泰綜合","386","329"
"9","群益","235","339"
"10","玉山證券","321","232"
"22","均豪(5443)"
"1","元大","1438","1677"
"2","凱基","1230","1355"
"3","富邦","452","495"
"4","國泰綜合","509","414"
"5","永豐金","535","326"
"6","群益","261","372"
"7","台新","300","188"
"8","華南永昌","258","230"
"9","元富","203","251"
"10","統一","277","161"
"23","環球晶(6488)"
"1","元大","1344","1586"
"2","凱基","783","1365"
"3","富邦","409","566"
"4","摩根大通","672","34"
"5","群益","339","327"
"6","永豐金","270","299"
"7","國泰綜合","313","247"
"8","華南永昌","189","360"
"9","星洲瑞銀","212","321"
"10","花旗環球","484","13"
"24","聯亞(3081)"
"1","元大","1289","1216"
"2","凱基","788","645"
"3","元富","275","954"
"4","富邦","493","474"
"5","國泰綜合","568","289"
"6","群益","463","391"
"7","永豐金","342","410"
"8","摩根士丹利","345","269"
"9","美林證券","104","307"
"10","統一","157","199"
"25","由田(3455)"
"1","元大","1357","1407"
"2","凱基","1001","1019"
"3","永豐金","648","523"
"4","富邦","539","582"
"5","台新","499","403"
"6","美商高盛亞","297","414"
"7","群益","369","245"
"8","元富","221","390"
"9","國泰綜合","295","266"
"10","統一","151","232"
"26","邑昇(5291)"
"1","元大","1483","1374"
"2","凱基","929","1396"
"3","富邦","772","822"
"4","國泰綜合","438","305"
"5","華南永昌","288","394"
"6","群益","305","283"
"7","台新","243","286"
"8","永豐金","323","206"
"9","統一","214","241"
"10","元富","228","223"
"27","方土昶(6265)"
"1","台新","295","1190"
"2","元大","652","808"
"3","群益","958","476"
"4","富邦","596","385"
"5","華南永昌","318","617"
"6","永豐金","523","398"
"7","凱基","471","402"
"8","元富","446","167"
"9","福邦","0","536"
"10","國泰綜合","250","211"
"28","中美晶(5483)"
"1","元大","1101","842"
"2","凱基","634","813"
"3","美商高盛亞","484","618"
"4","富邦","476","585"
"5","永豐金","499","380"
"6","國泰綜合","252","417"
"7","統一","312","260"
"8","台新","277","282"
"9","星洲瑞銀","210","290"
"10","大和國泰","0","500"
"29","合一(4743)"
"1","元大","945","1226"
"2","凱基","802","750"
"3","永豐金","431","581"
"4","富邦","465","397"
"5","華南永昌","185","499"
"6","美商高盛亞","534","129"
"7","台新","304","202"
"8","群益","303","191"
"9","國泰綜合","160","329"
"10","星洲瑞銀","277","184"
"30","系統電(5309)"
"1","元大","1116","776"
"2","富邦","745","729"
"3","凱基","436","915"
"4","國泰綜合","536","290"
"5","永豐金","323","388"
"6","群益","328","304"
"7","星洲瑞銀","100","372"
"8","元富","246","189"
"9","新光","222","199"
"10","華南永昌","262","97"
"共300筆"
