115年01月28日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"6","國泰綜合","970","1186"
"7","永豐金","1038","1063"
"8","元富","674","972"
"9","華南永昌","865","683"
"10","星洲瑞銀","731","763"
"11","方土昶(6265)"
"1","元大","4733","4444"
"2","凱基","2729","2949"
"3","富邦","2293","2266"
"4","永豐金","1122","1045"
"5","國泰綜合","980","1048"
"6","華南永昌","695","1000"
"7","元富","858","834"
"8","群益","843","826"
"9","星洲瑞銀","478","989"
"10","統一","673","726"
"12","茂迪(6244)"
"1","元大","5123","3517"
"2","凱基","1587","3048"
"3","富邦","2590","1655"
"4","群益","1592","2157"
"5","永豐金","1387","1344"
"6","國泰綜合","1455","874"
"7","元富","885","939"
"8","摩根士丹利","2","1552"
"9","星洲瑞銀","460","891"
"10","兆豐","499","840"
"13","合晶(6182)"
"1","凱基","2843","4213"
"2","元大","3696","3259"
"3","富邦","1711","1547"
"4","美商高盛亞","866","1703"
"5","群益","1187","987"
"6","國泰綜合","978","1021"
"7","元富","823","985"
"8","永豐金","862","768"
"9","星洲瑞銀","689","726"
"10","兆豐","802","446"
"14","欣銓(3264)"
"1","凱基","3264","3564"
"2","元大","3546","3130"
"3","永豐金","2031","1272"
"4","富邦","1446","1413"
"5","星洲瑞銀","935","1225"
"6","國泰綜合","1219","760"
"7","元富","825","891"
"8","兆豐","814","778"
"9","美商高盛亞","643","833"
"10","群益","826","619"
"15","正德(2641)"
"1","元大","3754","3568"
"2","凱基","2739","2922"
"3","富邦","1748","1304"
"4","華南永昌","849","1209"
"5","群益","1034","827"
"6","永豐金","899","887"
"7","第一金證券","783","760"
"8","國泰綜合","792","735"
"9","統一","736","744"
"10","元富","602","515"
"16","漢磊(3707)"
"1","元大","3950","3653"
"2","凱基","1800","2421"
"3","富邦","1576","1345"
"4","群益","1119","1268"
"5","國泰綜合","945","856"
"6","美商高盛亞","819","801"
"7","華南永昌","596","977"
"8","永豐金","679","837"
"9","元富","715","572"
"10","統一","503","454"
"17","高端疫苗(6547)"
"1","元大","3510","2926"
"2","凱基","1850","3675"
"3","國泰綜合","1722","986"
"4","兆豐","1432","1202"
"5","富邦","1235","1130"
"6","永豐金","888","798"
"7","統一","685","604"
"8","群益","614","525"
"9","摩根大通","292","799"
"10","台新","659","335"
"18","金居(8358)"
"1","元大","3549","2797"
"2","凱基","2097","2976"
"3","富邦","1260","1577"
"4","國泰綜合","1171","1012"
"5","永豐金","1030","1127"
"6","美商高盛亞","799","1020"
"7","群益","816","542"
"8","華南永昌","708","548"
"9","兆豐","707","470"
"10","摩根大通","822","163"
"19","世紀*(5314)"
"1","元大","2195","3594"
"2","凱基","2763","1353"
"3","永豐金","1520","1537"
"4","富邦","783","1318"
"5","國泰綜合","597","1002"
"6","群益","539","691"
"7","星洲瑞銀","758","461"
"8","新光","787","408"
"9","兆豐","534","636"
"10","美林證券","927","219"
"20","長科*(6548)"
"1","元大","3619","2638"
"2","凱基","2388","2887"
"3","富邦","1312","1089"
"4","永豐金","1105","1002"
"5","國泰綜合","926","865"
"6","群益","445","653"
"7","元富","464","585"
"8","大展","18","1014"
"9","星洲瑞銀","512","465"
"10","華南永昌","368","580"
"21","順達(3211)"
"1","元大","2994","3709"
"2","凱基","2332","2460"
"3","富邦","1122","1360"
"4","永豐金","917","1217"
"5","元富","806","536"
"6","統一","943","304"
"7","華南永昌","446","659"
"8","國泰綜合","368","660"
"9","群益","379","636"
"10","星洲瑞銀","655","279"
"22","精材(3374)"
"1","元大","3347","2436"
"2","凱基","2355","2821"
"3","永豐金","1283","1108"
"4","富邦","1387","935"
"5","國泰綜合","861","704"
"6","群益","669","597"
"7","美商高盛亞","142","950"
"8","統一","313","743"
"9","元富","611","415"
"10","華南永昌","619","312"
"23","信音(6126)"
"1","凱基","2280","2463"
"2","元大","2483","2058"
"3","富邦","1313","1173"
"4","群益","991","919"
"5","兆豐","741","891"
"6","永豐金","747","873"
"7","新光","393","1188"
"8","華南永昌","775","563"
"9","統一","522","754"
"10","國泰綜合","641","550"
"24","波若威(3163)"
"1","元大","2803","3619"
"2","凱基","1630","2184"
"3","富邦","2000","1356"
"4","統一","1238","524"
"5","國泰綜合","811","759"
"6","永豐金","732","674"
"7","美林證券","1272","99"
"8","美商高盛亞","637","665"
"9","群益","462","625"
"10","台新","460","601"
"25","光洋科(1785)"
"1","元大","2366","2800"
"2","凱基","1588","1213"
"3","永豐金","1128","1035"
"4","群益","600","1538"
"5","富邦","856","1100"
"6","星洲瑞銀","1404","27"
"7","康和","1117","101"
"8","元富","400","800"
"9","摩根士丹利","837","290"
"10","國泰綜合","465","621"
"26","立碁(8111)"
"1","元大","3322","2759"
"2","凱基","3081","2341"
"3","富邦","1084","1470"
"4","群益","769","867"
"5","永豐金","722","708"
"6","國泰綜合","481","683"
"7","元富","490","533"
"8","國票","543","465"
"9","玉山證券","571","344"
"10","統一","425","411"
"27","康和證(6016)"
"1","富邦","1494","1971"
"2","元大","1211","1917"
"3","凱基","1274","1111"
"4","華南永昌","1245","299"
"5","永豐金","687","698"
"6","統一","190","974"
"7","群益","643","475"
"8","兆豐","627","452"
"9","國票","751","109"
"10","美林證券","785","0"
"28","光環(3234)"
"1","元大","1769","1986"
"2","富邦","890","1562"
"3","凱基","1149","1290"
"4","統一","759","998"
"5","群益","571","686"
"6","永豐金","859","376"
"7","國泰綜合","603","440"
"8","元富","325","648"
"9","摩根大通","568","373"
"10","華南永昌","352","464"
"29","中美晶(5483)"
"1","元大","2188","1806"
"2","凱基","1378","1415"
"3","美商高盛亞","782","1062"
"4","富邦","1010","671"
"5","美林證券","168","1240"
"6","統一","1092","254"
"7","元富","213","898"
"8","國泰綜合","645","353"
"9","星洲瑞銀","379","431"
"10","永豐金","399","282"
"30","廣運(6125)"
"1","元大","1597","2155"
"2","永豐金","1245","1319"
"3","凱基","1118","920"
"4","統一","865","774"
"5","富邦","669","872"
"6","群益","417","668"
"7","國泰綜合","455","509"
"8","元富","330","620"
"9","美商高盛亞","627","144"
"10","星洲瑞銀","588","159"
"共300筆"
