115年03月24日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"9","華南永昌","528","470"
"10","元富","493","359"
"12","順達(3211)"
"1","元大","1911","2198"
"2","凱基","1684","1662"
"3","美商高盛亞","435","1675"
"4","永豐金","723","1216"
"5","群益","958","975"
"6","富邦","697","985"
"7","摩根士丹利","1260","234"
"8","國泰綜合","620","626"
"9","統一","524","638"
"10","星洲瑞銀","957","161"
"13","鑫科(3663)"
"1","元大","3824","3157"
"2","凱基","1149","1636"
"3","國泰綜合","1284","594"
"4","富邦","873","681"
"5","美商高盛亞","455","967"
"6","群益","627","750"
"7","永豐金","726","578"
"8","兆豐","604","506"
"9","元富","410","506"
"10","統一","294","464"
"14","邑昇(5291)"
"1","元大","4149","4104"
"2","凱基","1437","1705"
"3","富邦","1089","945"
"4","國泰綜合","768","640"
"5","群益","778","606"
"6","統一","442","587"
"7","永豐金","578","430"
"8","元富","473","416"
"9","華南永昌","362","300"
"10","台企銀","18","637"
"15","頎邦(6147)"
"1","元大","1746","2235"
"2","摩根大通","919","1133"
"3","永豐金","975","1041"
"4","凱基","839","1050"
"5","富邦","912","553"
"6","美商高盛亞","490","866"
"7","摩根士丹利","755","569"
"8","星洲瑞銀","406","899"
"9","群益","719","404"
"10","國泰綜合","658","409"
"16","華星光(4979)"
"1","元大","2544","2391"
"2","凱基","1488","1555"
"3","國泰綜合","845","800"
"4","美商高盛亞","771","740"
"5","富邦","665","803"
"6","永豐金","651","732"
"7","元富","451","458"
"8","群益","376","513"
"9","兆豐","458","328"
"10","星洲瑞銀","396","347"
"17","九豪(6127)"
"1","元大","2843","2793"
"2","凱基","1298","1518"
"3","富邦","1055","872"
"4","國泰綜合","730","1008"
"5","永豐金","620","816"
"6","群益","537","576"
"7","國票","320","565"
"8","兆豐","544","258"
"9","華南永昌","416","319"
"10","中國信託證","234","458"
"18","華電網(6163)"
"1","元大","2807","2892"
"2","凱基","1812","1981"
"3","富邦","851","923"
"4","永豐金","792","897"
"5","群益","756","876"
"6","國泰綜合","720","441"
"7","兆豐","547","268"
"8","美商高盛亞","354","396"
"9","華南永昌","440","299"
"10","統一","312","348"
"19","台燿(6274)"
"1","元大","1710","1987"
"2","凱基","1152","1643"
"3","美商高盛亞","896","1047"
"4","摩根士丹利","1269","344"
"5","群益","715","861"
"6","富邦","675","775"
"7","國泰綜合","695","528"
"8","永豐金","594","497"
"9","星洲瑞銀","513","418"
"10","元富","334","473"
"20","協易機(4533)"
"1","元大","2316","2327"
"2","凱基","2018","1648"
"3","群益","987","859"
"4","富邦","788","760"
"5","永豐金","545","761"
"6","國泰綜合","537","538"
"7","兆豐","410","421"
"8","華南永昌","374","450"
"9","台新","412","378"
"10","星洲瑞銀","378","396"
"21","金居(8358)"
"1","元大","2215","2091"
"2","凱基","1024","1598"
"3","永豐金","778","821"
"4","群益","599","924"
"5","國泰綜合","760","499"
"6","摩根士丹利","747","423"
"7","富邦","653","501"
"8","美商高盛亞","563","446"
"9","統一","244","455"
"10","台新","364","300"
"22","萬潤(6187)"
"1","元大","1740","1691"
"2","凱基","1264","1125"
"3","國泰綜合","974","723"
"4","星洲瑞銀","930","648"
"5","富邦","620","926"
"6","永豐金","841","411"
"7","群益","483","460"
"8","美林證券","325","517"
"9","台新","439","215"
"10","摩根士丹利","50","562"
"23","威剛(3260)"
"1","元大","1411","1242"
"2","凱基","860","1082"
"3","富邦","815","1000"
"4","群益","564","939"
"5","永豐金","795","538"
"6","摩根士丹利","98","1002"
"7","統一","767","331"
"8","元富","654","263"
"9","華南永昌","559","324"
"10","國泰綜合","329","349"
"24","萬泰科(6190)"
"1","元大","2252","2050"
"2","凱基","843","759"
"3","富邦","814","453"
"4","國泰綜合","599","569"
"5","永豐金","556","475"
"6","群益","420","341"
"7","兆豐","390","361"
"8","華南永昌","389","344"
"9","新光","305","308"
"10","美林證券","108","465"
"25","群聯(8299)"
"1","元大","1594","1794"
"2","富邦","961","1203"
"3","凱基","937","1019"
"4","永豐金","469","765"
"5","美商高盛亞","591","454"
"6","星洲瑞銀","585","340"
"7","國票","394","506"
"8","華南永昌","292","470"
"9","國泰綜合","356","308"
"10","摩根士丹利","476","164"
"26","佶優(5452)"
"1","元大","2406","2254"
"2","凱基","1039","940"
"3","富邦","702","789"
"4","群益","480","618"
"5","永豐金","471","572"
"6","國泰綜合","427","364"
"7","兆豐","413","287"
"8","元富","260","417"
"9","美商高盛亞","302","353"
"10","統一","187","417"
"27","閎康(3587)"
"1","元大","2057","1779"
"2","凱基","1246","1255"
"3","富邦","873","725"
"4","永豐金","457","555"
"5","國泰綜合","557","405"
"6","群益","375","531"
"7","美商高盛亞","412","444"
"8","元富","248","476"
"9","星洲瑞銀","293","398"
"10","新光","317","351"
"28","方土昶(6265)"
"1","元大","2009","1933"
"2","凱基","1084","783"
"3","國泰綜合","721","671"
"4","富邦","504","574"
"5","永豐金","405","507"
"6","群益","363","502"
"7","華南永昌","341","442"
"8","台新","336","431"
"9","星洲瑞銀","335","410"
"10","美商高盛亞","203","368"
"29","前鼎(4908)"
"1","元大","2058","2076"
"2","凱基","762","793"
"3","國泰綜合","777","543"
"4","富邦","666","586"
"5","群益","547","623"
"6","美商高盛亞","285","519"
"7","永豐金","441","337"
"8","元富","399","315"
"9","統一","266","348"
"10","華南永昌","265","317"
"30","雷科(6207)"
"1","元大","2303","2045"
"2","凱基","675","1235"
"3","富邦","782","634"
"4","群益","556","691"
"5","國泰綜合","524","459"
"6","統一","357","488"
"7","永豐金","423","408"
"8","華南永昌","365","276"
"9","美商高盛亞","259","344"
"10","台新","243","312"
"共300筆"
