115年02月24日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","1707","2303"
"2","凱基","1922","2005"
"3","永豐金","1093","580"
"4","群益","771","644"
"5","富邦","333","893"
"6","美商高盛亞","964","202"
"7","統一","579","367"
"8","元富","395","396"
"9","星洲瑞銀","611","175"
"10","國泰綜合","251","443"
"12","協易機(4533)"
"1","元大","2520","1851"
"2","凱基","795","1648"
"3","永豐金","793","727"
"4","富邦","869","511"
"5","群益","534","506"
"6","美商高盛亞","104","874"
"7","國泰綜合","634","223"
"8","華南永昌","409","290"
"9","元富","358","341"
"10","星洲瑞銀","116","556"
"13","威剛(3260)"
"1","凱基","1987","1876"
"2","元大","1713","1694"
"3","永豐金","853","750"
"4","富邦","520","471"
"5","美商高盛亞","608","274"
"6","群益","395","427"
"7","國泰綜合","332","477"
"8","元富","285","513"
"9","統一","324","314"
"10","台新","246","389"
"14","中探針(6217)"
"1","元大","1890","2301"
"2","富邦","1922","736"
"3","凱基","925","1104"
"4","永豐金","612","683"
"5","元富","336","711"
"6","群益","301","610"
"7","國泰綜合","366","533"
"8","台新","352","327"
"9","統一","283","358"
"10","第一金證券","436","177"
"15","鈺創(5351)"
"1","元大","1610","1612"
"2","凱基","645","1261"
"3","美商高盛亞","784","463"
"4","富邦","555","678"
"5","元富","538","385"
"6","永豐金","306","426"
"7","群益","301","367"
"8","統一","424","225"
"9","台新","378","253"
"10","摩根大通","534","14"
"16","信昌電(6173)"
"1","元大","1420","1801"
"2","凱基","881","966"
"3","美商高盛亞","673","553"
"4","富邦","456","705"
"5","永豐金","453","475"
"6","統一","646","278"
"7","國泰綜合","411","447"
"8","群益","353","426"
"9","星洲瑞銀","382","275"
"10","元富","325","323"
"17","鉅橡(8074)"
"1","元大","1743","1445"
"2","凱基","882","756"
"3","富邦","820","751"
"4","統一","210","805"
"5","美商高盛亞","451","523"
"6","兆豐","251","541"
"7","國泰綜合","474","318"
"8","永豐金","482","304"
"9","華南永昌","333","260"
"10","群益","237","251"
"18","康和證(6016)"
"1","凱基","1033","1096"
"2","國泰綜合","105","1596"
"3","元大","870","752"
"4","統一","172","802"
"5","永豐金","271","667"
"6","星洲瑞銀","672","207"
"7","群益","502","363"
"8","美商高盛亞","486","277"
"9","富邦","391","372"
"10","國票","493","99"
"19","萬潤(6187)"
"1","元大","882","1402"
"2","凱基","1241","1016"
"3","摩根士丹利","1193","56"
"4","港商麥格理","1246","0"
"5","富邦","209","559"
"6","美商高盛亞","455","257"
"7","群益","164","545"
"8","玉山證券","45","405"
"9","永豐金","108","270"
"10","兆豐","35","341"
"20","創威(6530)"
"1","元大","1390","1299"
"2","富邦","376","1275"
"3","凱基","913","520"
"4","新光","397","382"
"5","統一","215","248"
"6","群益","275","181"
"7","元富","122","332"
"8","國泰綜合","215","220"
"9","台新","194","235"
"10","永豐金","200","229"
"21","欣銓(3264)"
"1","元大","922","1069"
"2","凱基","1114","754"
"3","富邦","504","352"
"4","永豐金","310","506"
"5","美商高盛亞","682","68"
"6","群益","157","354"
"7","星洲瑞銀","361","144"
"8","摩根大通","344","150"
"9","統一","118","309"
"10","摩根士丹利","388","8"
"22","信音(6126)"
"1","元大","1070","1424"
"2","凱基","861","393"
"3","富邦","463","596"
"4","國泰綜合","393","413"
"5","群益","400","391"
"6","永豐金","301","251"
"7","統一","221","220"
"8","元富","77","287"
"9","兆豐","178","182"
"10","華南永昌","157","200"
"23","系統電(5309)"
"1","元大","1283","978"
"2","凱基","491","794"
"3","富邦","428","344"
"4","群益","235","404"
"5","統一","63","555"
"6","元富","367","142"
"7","永豐金","304","202"
"8","國泰綜合","204","227"
"9","兆豐","239","164"
"10","華南永昌","199","105"
"24","台燿(6274)"
"1","元大","914","1198"
"2","凱基","657","452"
"3","富邦","315","478"
"4","群益","327","289"
"5","美商高盛亞","459","92"
"6","永豐金","159","373"
"7","星洲瑞銀","328","91"
"8","統一","194","177"
"9","元富","163","203"
"10","國泰綜合","144","215"
"25","聯光通(4903)"
"1","元大","1295","1050"
"2","凱基","837","1109"
"3","富邦","356","346"
"4","華南永昌","241","220"
"5","群益","227","201"
"6","美商高盛亞","155","205"
"7","玉山證券","112","226"
"8","星洲瑞銀","137","196"
"9","兆豐","164","149"
"10","台新","193","115"
"26","中光電(5371)"
"1","元大","634","941"
"2","富邦","257","530"
"3","凱基","418","329"
"4","摩根士丹利","604","28"
"5","永豐金","387","221"
"6","星洲瑞銀","225","290"
"7","摩根大通","278","185"
"8","群益","230","210"
"9","元富","174","203"
"10","兆豐","146","207"
"27","宏捷科(8086)"
"1","元大","823","1102"
"2","凱基","962","629"
"3","富邦","266","437"
"4","群益","336","265"
"5","摩根大通","351","38"
"6","中國信託證","31","349"
"7","統一","188","130"
"8","永豐金","123","178"
"9","國泰綜合","127","157"
"10","華南永昌","96","148"
"28","立碁(8111)"
"1","元大","974","865"
"2","凱基","837","498"
"3","富邦","348","468"
"4","群益","234","279"
"5","永豐金","269","221"
"6","元富","186","172"
"7","台新","174","133"
"8","美商高盛亞","113","189"
"9","國泰綜合","182","112"
"10","統一","112","163"
"29","萬泰科(6190)"
"1","元大","690","805"
"2","凱基","651","537"
"3","富邦","405","300"
"4","永豐金","198","278"
"5","群益","206","246"
"6","國泰綜合","246","197"
"7","兆豐","206","198"
"8","星洲瑞銀","154","188"
"9","華南永昌","213","129"
"10","玉山證券","229","82"
"30","元太(8069)"
"1","元大","649","357"
"2","凱基","365","542"
"3","國泰綜合","238","652"
"4","星洲瑞銀","262","354"
"5","大和國泰","0","600"
"6","美商高盛亞","249","175"
"7","富邦","263","147"
"8","永豐金","236","148"
"9","華南永昌","280","28"
"10","群益","167","135"
"共300筆"
