115年01月07日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","華南永昌","384","342"
"9","星洲瑞銀","474","220"
"10","國泰綜合","214","349"
"17","廣明(6188)"
"1","元大","2225","2198"
"2","富邦","1768","667"
"3","凱基","1041","981"
"4","星洲瑞銀","548","789"
"5","永豐金","529","579"
"6","美商高盛亞","438","637"
"7","群益","308","474"
"8","國泰綜合","356","415"
"9","元富","386","335"
"10","統一","311","288"
"18","鈺創(5351)"
"1","凱基","2202","816"
"2","元大","982","1687"
"3","富邦","869","1066"
"4","統一","789","751"
"5","永豐金","432","774"
"6","元富","392","574"
"7","摩根士丹利","723","171"
"8","群益","412","476"
"9","華南永昌","318","435"
"10","兆豐","267","441"
"19","擎亞(8096)"
"1","元大","2259","1982"
"2","凱基","1212","1539"
"3","富邦","1255","1097"
"4","永豐金","463","647"
"5","國泰綜合","541","473"
"6","群益","591","276"
"7","星洲瑞銀","435","262"
"8","兆豐","234","450"
"9","華南永昌","344","270"
"10","新光","305","291"
"20","九豪(6127)"
"1","元大","2217","2037"
"2","凱基","1001","1378"
"3","富邦","746","675"
"4","永豐金","438","847"
"5","星洲瑞銀","553","659"
"6","國泰綜合","649","365"
"7","群益","442","413"
"8","美商高盛亞","355","443"
"9","華南永昌","370","276"
"10","統一","246","351"
"21","鑫聯大投控(3709)"
"1","凱基","1971","2481"
"2","元大","1342","1612"
"3","永豐金","1268","651"
"4","富邦","518","1268"
"5","群益","291","475"
"6","華南永昌","381","282"
"7","統一","474","184"
"8","國泰綜合","245","403"
"9","星洲瑞銀","472","153"
"10","美商高盛亞","457","63"
"22","廣運(6125)"
"1","元大","2103","1786"
"2","富邦","914","517"
"3","凱基","525","821"
"4","群益","354","809"
"5","永豐金","481","655"
"6","美商高盛亞","296","743"
"7","元富","523","255"
"8","統一","291","401"
"9","國泰綜合","401","280"
"10","兆豐","277","319"
"23","湧德(3689)"
"1","元大","1832","2012"
"2","凱基","916","1704"
"3","富邦","554","733"
"4","永豐金","474","422"
"5","星洲瑞銀","499","321"
"6","國票","416","371"
"7","群益","472","315"
"8","美商高盛亞","369","320"
"9","台新","337","221"
"10","國泰綜合","278","235"
"24","匯鑽科(8431)"
"1","元大","1581","1520"
"2","凱基","1229","1323"
"3","富邦","722","706"
"4","群益","415","572"
"5","永豐金","393","572"
"6","國泰綜合","400","287"
"7","摩根士丹利","563","101"
"8","元富","273","289"
"9","國票","295","260"
"10","美商高盛亞","268","284"
"25","光洋科(1785)"
"1","元大","1605","1585"
"2","凱基","1386","1448"
"3","群益","507","555"
"4","富邦","473","506"
"5","星洲瑞銀","513","390"
"6","玉山證券","325","417"
"7","永豐金","351","376"
"8","兆豐","270","402"
"9","華南永昌","277","289"
"10","國泰綜合","288","268"
"26","台燿(6274)"
"1","元大","1170","1449"
"2","凱基","1146","1389"
"3","富邦","436","557"
"4","國泰綜合","383","435"
"5","星洲瑞銀","467","321"
"6","華南永昌","385","305"
"7","永豐金","353","336"
"8","兆豐","413","210"
"9","群益","343","254"
"10","美商高盛亞","309","168"
"27","波若威(3163)"
"1","元大","1427","1676"
"2","富邦","651","570"
"3","凱基","504","669"
"4","美商高盛亞","388","422"
"5","國泰綜合","394","363"
"6","永豐金","358","367"
"7","群益","290","231"
"8","玉山證券","237","279"
"9","元富","198","306"
"10","統一","151","278"
"28","凱崴(5498)"
"1","元大","1029","1248"
"2","富邦","677","524"
"3","凱基","681","395"
"4","華南永昌","212","629"
"5","國泰綜合","277","477"
"6","永豐金","344","383"
"7","摩根士丹利","651","64"
"8","群益","157","420"
"9","美商高盛亞","526","0"
"10","兆豐","273","134"
"29","新鉅科(3630)"
"1","凱基","1516","2346"
"2","元大","1395","1167"
"3","富邦","441","263"
"4","永豐金","373","246"
"5","群益","314","210"
"6","國泰綜合","245","160"
"7","統一","152","177"
"8","元富","185","140"
"9","華南永昌","245","75"
"10","美商高盛亞","108","184"
"30","IET-KY(4971)"
"1","元大","1309","1226"
"2","凱基","463","628"
"3","富邦","486","396"
"4","群益","415","385"
"5","華南永昌","437","290"
"6","國泰綜合","397","254"
"7","永豐金","291","326"
"8","統一","239","315"
"9","新光","249","181"
"10","星洲瑞銀","40","357"
"共300筆"
