115年01月06日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"6","美商高盛亞","372","285"
"7","國泰綜合","335","266"
"8","永豐金","238","248"
"9","元富","183","295"
"10","統一","103","227"
"28","萬泰科(6190)"
"1","元大","761","921"
"2","凱基","792","524"
"3","群益","399","347"
"4","富邦","335","379"
"5","美商高盛亞","317","339"
"6","兆豐","301","293"
"7","國泰綜合","202","328"
"8","永豐金","229","255"
"9","元富","214","196"
"10","華南永昌","119","253"
"29","信昌電(6173)"
"1","元大","1225","1031"
"2","凱基","416","926"
"3","富邦","602","341"
"4","永豐金","230","349"
"5","星洲瑞銀","259","314"
"6","國泰綜合","356","189"
"7","群益","231","312"
"8","美商高盛亞","213","291"
"9","華南永昌","143","212"
"10","台新","162","158"
"30","匯鑽科(8431)"
"1","元大","1082","977"
"2","凱基","502","611"
"3","富邦","539","372"
"4","群益","359","484"
"5","永豐金","306","331"
"6","元富","245","179"
"7","國泰綜合","267","157"
"8","新光","188","213"
"9","華南永昌","209","116"
"10","統一","96","208"
"共300筆"
