115年01月19日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"14","品安(8088)"
"1","元大","2509","2391"
"2","富邦","2286","2198"
"3","凱基","1314","1528"
"4","摩根大通","876","616"
"5","華南永昌","617","587"
"6","國泰綜合","420","638"
"7","永豐金","533","492"
"8","群益","243","428"
"9","兆豐","337","133"
"10","元富","235","198"
"15","高鋒(4510)"
"1","元大","2361","2161"
"2","凱基","1370","1839"
"3","富邦","1157","1086"
"4","永豐金","764","766"
"5","群益","600","684"
"6","國泰綜合","621","465"
"7","兆豐","531","522"
"8","元富","366","411"
"9","華南永昌","379","329"
"10","美商高盛亞","252","422"
"16","鉅橡(8074)"
"1","元大","2039","2252"
"2","凱基","1756","1544"
"3","富邦","1012","890"
"4","國泰綜合","633","682"
"5","永豐金","373","600"
"6","美商高盛亞","486","437"
"7","華南永昌","439","311"
"8","兆豐","293","432"
"9","群益","285","430"
"10","台新","376","281"
"17","九豪(6127)"
"1","元大","1993","2219"
"2","凱基","1420","1070"
"3","富邦","1122","680"
"4","美商高盛亞","544","628"
"5","國泰綜合","433","716"
"6","星洲瑞銀","492","484"
"7","群益","572","385"
"8","永豐金","495","461"
"9","華南永昌","250","272"
"10","元富","251","261"
"18","德宏(5475)"
"1","凱基","2257","1098"
"2","元大","1000","1354"
"3","富邦","765","1581"
"4","摩根大通","838","452"
"5","統一","121","1090"
"6","永豐金","623","511"
"7","國泰綜合","337","411"
"8","兆豐","325","306"
"9","華南永昌","345","229"
"10","台新","234","291"
"19","金山電(8042)"
"1","元大","2102","2119"
"2","凱基","1066","1162"
"3","富邦","828","619"
"4","國泰綜合","618","577"
"5","星洲瑞銀","482","578"
"6","永豐金","418","408"
"7","美商高盛亞","349","385"
"8","元富","313","396"
"9","統一","403","294"
"10","群益","341","312"
"20","光洋科(1785)"
"1","元大","1150","1798"
"2","凱基","1480","1048"
"3","永豐金","1478","431"
"4","富邦","398","1054"
"5","國泰綜合","226","463"
"6","群益","316","359"
"7","摩根大通","643","8"
"8","台新","280","356"
"9","元富","194","421"
"10","新光","170","300"
"21","光頡(3624)"
"1","元大","1779","1801"
"2","凱基","1198","1110"
"3","富邦","743","577"
"4","永豐金","430","745"
"5","統一","640","473"
"6","群益","440","483"
"7","國泰綜合","371","413"
"8","美商高盛亞","364","377"
"9","元富","316","300"
"10","華南永昌","269","278"
"22","台燿(6274)"
"1","元大","1703","1031"
"2","凱基","746","1641"
"3","富邦","721","376"
"4","星洲瑞銀","183","850"
"5","永豐金","708","280"
"6","台新","234","637"
"7","國泰綜合","635","218"
"8","摩根士丹利","13","780"
"9","美商高盛亞","76","544"
"10","統一","363","227"
"23","千如(3236)"
"1","元大","1935","1882"
"2","凱基","687","986"
"3","富邦","666","586"
"4","星洲瑞銀","419","522"
"5","國泰綜合","474","409"
"6","永豐金","425","442"
"7","美商高盛亞","401","437"
"8","群益","326","233"
"9","華南永昌","230","267"
"10","元富","233","238"
"24","合正(5381)"
"1","元大","1642","2004"
"2","凱基","1511","1162"
"3","富邦","739","739"
"4","永豐金","552","456"
"5","元富","493","513"
"6","台新","246","583"
"7","國泰綜合","295","355"
"8","華南永昌","188","220"
"9","美商高盛亞","326","76"
"10","群益","191","205"
"25","穩懋(3105)"
"1","元大","1309","1141"
"2","凱基","1049","1059"
"3","富邦","561","555"
"4","永豐金","592","406"
"5","玉山證券","237","743"
"6","國泰綜合","564","380"
"7","群益","335","603"
"8","元富","277","345"
"9","華南永昌","342","174"
"10","台新","237","257"
"26","典範(3372)"
"1","元大","1498","1553"
"2","凱基","1319","623"
"3","富邦","854","922"
"4","永豐金","255","487"
"5","星洲瑞銀","624","0"
"6","群益","173","394"
"7","元富","171","353"
"8","華南永昌","146","377"
"9","國泰綜合","198","279"
"10","合庫","299","126"
"27","華星光(4979)"
"1","元大","1340","1185"
"2","凱基","863","763"
"3","永豐金","745","488"
"4","富邦","539","525"
"5","統一","188","727"
"6","群益","280","579"
"7","國泰綜合","389","393"
"8","康和","40","490"
"9","新光","186","311"
"10","美商高盛亞","215","239"
"28","臺慶科(3357)"
"1","元大","1891","1480"
"2","凱基","753","829"
"3","美商高盛亞","491","623"
"4","富邦","417","665"
"5","國泰綜合","492","348"
"6","永豐金","444","341"
"7","群益","273","300"
"8","統一","271","300"
"9","元富","157","325"
"10","華南永昌","221","218"
"29","擎亞(8096)"
"1","凱基","1537","999"
"2","元大","809","1021"
"3","富邦","372","535"
"4","國泰綜合","253","512"
"5","統一","182","561"
"6","華南永昌","549","145"
"7","星洲瑞銀","436","153"
"8","永豐金","222","314"
"9","第一金證券","68","434"
"10","群益","241","248"
"30","茂迪(6244)"
"1","凱基","1611","826"
"2","元大","913","1202"
"3","華南永昌","897","284"
"4","美商高盛亞","394","605"
"5","富邦","363","378"
"6","永豐金","193","445"
"7","國泰綜合","242","386"
"8","群益","177","237"
"9","統一","127","219"
"10","元富","162","170"
"共300筆"
