115年01月26日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","漢磊(3707)"
"1","元大","2367","3235"
"2","凱基","2198","1633"
"3","富邦","912","1009"
"4","美商高盛亞","903","760"
"5","永豐金","899","659"
"6","元富","959","390"
"7","國泰綜合","545","609"
"8","統一","510","620"
"9","群益","527","600"
"10","華南永昌","455","445"
"9","萬泰科(6190)"
"1","富邦","3369","1837"
"2","元大","2012","2833"
"3","凱基","2079","1725"
"4","永豐金","700","651"
"5","港商野村","937","0"
"6","群益","376","527"
"7","兆豐","428","461"
"8","康和","55","830"
"9","星洲瑞銀","407","343"
"10","國泰綜合","271","477"
"10","鈺創(5351)"
"1","元大","2757","3049"
"2","凱基","1638","1892"
"3","富邦","1024","1093"
"4","星洲瑞銀","751","709"
"5","國泰綜合","742","609"
"6","群益","641","533"
"7","美商高盛亞","588","534"
"8","元富","422","634"
"9","華南永昌","493","389"
"10","永豐金","390","470"
"11","中探針(6217)"
"1","元大","2579","2794"
"2","凱基","1815","1563"
"3","富邦","1050","1330"
"4","群益","672","745"
"5","永豐金","654","739"
"6","美商高盛亞","663","704"
"7","國泰綜合","639","582"
"8","台新","547","389"
"9","元富","346","497"
"10","華南永昌","280","503"
"12","擎亞(8096)"
"1","元大","1894","2841"
"2","凱基","2560","1185"
"3","富邦","837","1211"
"4","永豐金","764","801"
"5","群益","577","524"
"6","國泰綜合","421","652"
"7","國票","452","547"
"8","台新","741","238"
"9","美林證券","905","37"
"10","兆豐","441","427"
"13","世界(5347)"
"1","凱基","2320","1583"
"2","元大","1731","1494"
"3","富邦","815","1479"
"4","星洲瑞銀","952","387"
"5","彰銀","7","1236"
"6","美商高盛亞","766","421"
"7","摩根士丹利","678","447"
"8","群益","313","735"
"9","元富","353","327"
"10","國泰綜合","279","326"
"14","威剛(3260)"
"1","元大","1948","1835"
"2","凱基","1318","1653"
"3","富邦","1516","1118"
"4","群益","1172","434"
"5","統一","625","448"
"6","元富","696","340"
"7","永豐金","485","486"
"8","國泰綜合","395","568"
"9","港商野村","467","415"
"10","台新","467","238"
"15","能率(5392)"
"1","元大","2462","2276"
"2","凱基","1413","1770"
"3","富邦","1281","623"
"4","永豐金","712","627"
"5","群益","764","566"
"6","華南永昌","372","733"
"7","美商高盛亞","507","467"
"8","國泰綜合","405","463"
"9","台新","200","602"
"10","星洲瑞銀","375","317"
"16","精確(3162)"
"1","元大","2152","2301"
"2","凱基","901","2921"
"3","富邦","1649","1356"
"4","永豐金","1630","421"
"5","統一","475","825"
"6","群益","494","604"
"7","華南永昌","433","474"
"8","中國信託證","336","276"
"9","國泰綜合","403","185"
"10","兆豐","396","174"
"17","中美晶(5483)"
"1","元大","1752","2083"
"2","凱基","1877","1516"
"3","富邦","654","803"
"4","美商高盛亞","789","516"
"5","永豐金","708","574"
"6","星洲瑞銀","406","696"
"7","港商野村","768","135"
"8","國泰綜合","332","517"
"9","群益","279","526"
"10","兆豐","234","487"
"18","金居(8358)"
"1","元大","2314","2070"
"2","凱基","1330","924"
"3","富邦","1050","1134"
"4","國泰綜合","910","1183"
"5","永豐金","620","1014"
"6","群益","295","757"
"7","統一","308","536"
"8","星洲瑞銀","365","429"
"9","摩根士丹利","404","274"
"10","美商高盛亞","313","334"
"19","亞電(4939)"
"1","元大","2760","2620"
"2","凱基","1598","1306"
"3","國泰綜合","620","788"
"4","富邦","628","616"
"5","星洲瑞銀","697","384"
"6","台新","474","604"
"7","兆豐","257","802"
"8","群益","386","434"
"9","華南永昌","401","367"
"10","統一","307","391"
"20","方土昶(6265)"
"1","元大","2522","2300"
"2","凱基","1634","1806"
"3","富邦","772","607"
"4","永豐金","451","684"
"5","國泰綜合","652","477"
"6","星洲瑞銀","602","513"
"7","群益","430","676"
"8","華南永昌","357","476"
"9","美商高盛亞","426","355"
"10","台新","263","292"
"21","光洋科(1785)"
"1","元大","1741","2461"
"2","凱基","1028","1178"
"3","富邦","699","962"
"4","星洲瑞銀","945","363"
"5","永豐金","480","471"
"6","群益","568","373"
"7","兆豐","690","243"
"8","美商高盛亞","538","352"
"9","國泰綜合","392","471"
"10","統一","327","449"
"22","華星光(4979)"
"1","元大","1957","1987"
"2","凱基","1273","1543"
"3","富邦","742","779"
"4","國泰綜合","756","550"
"5","永豐金","735","511"
"6","群益","669","479"
"7","星洲瑞銀","276","535"
"8","元富","466","333"
"9","新光","286","498"
"10","統一","386","395"
"23","廣運(6125)"
"1","元大","1045","1758"
"2","富邦","1396","1026"
"3","凱基","727","930"
"4","國泰綜合","780","707"
"5","台新","1103","382"
"6","統一","906","212"
"7","永豐金","311","714"
"8","群益","364","541"
"9","元富","278","596"
"10","國票","632","156"
"24","台燿(6274)"
"1","元大","1678","2090"
"2","凱基","1184","1606"
"3","富邦","464","706"
"4","國泰綜合","675","467"
"5","美商高盛亞","622","372"
"6","星洲瑞銀","514","329"
"7","永豐金","348","447"
"8","華南永昌","344","389"
"9","群益","351","373"
"10","摩根士丹利","636","5"
"25","凱崴(5498)"
"1","元大","2062","1872"
"2","凱基","1166","1484"
"3","富邦","594","662"
"4","國泰綜合","580","476"
"5","永豐金","352","456"
"6","星洲瑞銀","636","97"
"7","新光","285","432"
"8","美商高盛亞","375","336"
"9","群益","238","469"
"10","元富","206","337"
"26","系統電(5309)"
"1","元大","1797","1972"
"2","凱基","838","976"
"3","富邦","727","714"
"4","永豐金","540","605"
"5","國泰綜合","467","519"
"6","統一","264","424"
"7","台新","483","177"
"8","群益","366","283"
"9","華南永昌","235","224"
"10","美商高盛亞","239","193"
"27","波若威(3163)"
"1","元大","1675","1653"
"2","凱基","1441","1594"
"3","富邦","631","481"
"4","國泰綜合","648","378"
"5","摩根士丹利","22","708"
"6","群益","350","318"
"7","永豐金","455","204"
"8","統一","306","173"
"9","華南永昌","268","169"
"10","兆豐","248","173"
"28","長科*(6548)"
"1","元大","1369","1077"
"2","凱基","869","1365"
"3","富邦","435","433"
"4","元富","331","443"
"5","國泰綜合","528","213"
"6","美商高盛亞","157","494"
"7","永豐金","385","238"
"8","群益","294","328"
"9","兆豐","192","329"
"10","摩根大通","324","128"
"29","品安(8088)"
"1","元大","1714","1319"
"2","凱基","564","759"
"3","美商高盛亞","436","490"
"4","富邦","555","363"
"5","國泰綜合","403","371"
"6","星洲瑞銀","235","499"
"7","群益","343","337"
"8","永豐金","310","311"
"9","元富","282","218"
"10","華南永昌","220","139"
"30","智通*(8932)"
"1","統一","1192","1052"
"2","凱基","1046","1074"
"3","元大","1061","786"
"4","富邦","384","450"
"5","群益","283","520"
"6","國泰綜合","351","350"
"7","永豐金","293","337"
"8","兆豐","300","237"
"9","台新","199","326"
"10","元富","208","306"
"共300筆"
