115年02月03日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","3003","2550"
"2","凱基","1222","1684"
"3","富邦","970","846"
"4","永豐金","886","528"
"5","國泰綜合","759","588"
"6","美商高盛亞","442","899"
"7","群益","684","639"
"8","統一","403","510"
"9","華南永昌","488","324"
"10","元富","457","348"
"17","信音(6126)"
"1","元大","1831","1720"
"2","凱基","1457","1651"
"3","富邦","841","863"
"4","新光","856","840"
"5","永豐金","676","652"
"6","兆豐","603","679"
"7","國泰綜合","508","643"
"8","群益","538","401"
"9","台新","306","579"
"10","華南永昌","517","306"
"18","長科*(6548)"
"1","凱基","1600","3162"
"2","元大","2009","1936"
"3","美商高盛亞","1471","583"
"4","富邦","1026","507"
"5","摩根大通","331","804"
"6","國泰綜合","471","295"
"7","群益","386","360"
"8","永豐金","464","239"
"9","華南永昌","315","247"
"10","台新","314","231"
"19","東典光電(6588)"
"1","元大","2378","2299"
"2","凱基","1611","1546"
"3","富邦","1111","1003"
"4","群益","739","864"
"5","華南永昌","432","795"
"6","元富","480","581"
"7","永豐金","539","511"
"8","國泰綜合","463","467"
"9","美商高盛亞","477","377"
"10","台新","367","366"
"20","協易機(4533)"
"1","元大","1709","1727"
"2","凱基","986","1113"
"3","富邦","827","702"
"4","永豐金","706","758"
"5","國泰綜合","516","515"
"6","群益","555","456"
"7","美商高盛亞","421","569"
"8","中國信託證","639","302"
"9","華南永昌","410","352"
"10","元富","329","389"
"21","合晶(6182)"
"1","元大","1981","2238"
"2","凱基","1118","811"
"3","富邦","739","718"
"4","國泰綜合","693","543"
"5","美商高盛亞","583","504"
"6","群益","383","443"
"7","永豐金","332","401"
"8","華南永昌","298","345"
"9","元富","281","300"
"10","星洲瑞銀","399","179"
"22","建榮(5340)"
"1","富邦","1753","1931"
"2","元大","1362","1093"
"3","凱基","849","1120"
"4","永豐金","974","411"
"5","統一","449","481"
"6","國泰綜合","444","482"
"7","華南永昌","438","342"
"8","群益","296","337"
"9","兆豐","258","288"
"10","台新","257","227"
"23","雙鴻(3324)"
"1","元大","1066","1755"
"2","凱基","1449","1124"
"3","富邦","516","773"
"4","永豐金","500","448"
"5","國泰綜合","443","467"
"6","美商高盛亞","544","319"
"7","摩根士丹利","620","73"
"8","群益","290","338"
"9","統一","278","284"
"10","美林證券","435","116"
"24","欣銓(3264)"
"1","元大","1568","1163"
"2","凱基","653","1176"
"3","永豐金","569","746"
"4","富邦","568","534"
"5","統一","636","168"
"6","美商高盛亞","369","424"
"7","群益","307","376"
"8","華南永昌","479","152"
"9","摩根士丹利","54","478"
"10","國泰綜合","294","235"
"25","康和證(6016)"
"1","富邦","1477","680"
"2","凱基","512","1132"
"3","元大","827","775"
"4","群益","652","871"
"5","永豐金","972","367"
"6","國票","35","934"
"7","美商高盛亞","531","172"
"8","摩根士丹利","423","81"
"9","星洲瑞銀","363","118"
"10","統一","188","207"
"26","IET-KY(4971)"
"1","元大","1542","1476"
"2","凱基","909","1044"
"3","富邦","579","560"
"4","群益","477","521"
"5","國泰綜合","445","415"
"6","美商高盛亞","395","310"
"7","永豐金","351","316"
"8","玉山證券","263","246"
"9","華南永昌","273","229"
"10","新光","220","186"
"27","良維(6290)"
"1","凱基","1278","734"
"2","元大","780","1066"
"3","美商高盛亞","660","370"
"4","富邦","366","638"
"5","群益","391","375"
"6","華南永昌","146","438"
"7","元富","207","372"
"8","兆豐","292","278"
"9","國泰綜合","225","330"
"10","永豐金","190","335"
"28","凱崴(5498)"
"1","凱基","3263","841"
"2","元大","1077","1188"
"3","富邦","354","629"
"4","國泰綜合","285","564"
"5","永豐金","166","392"
"6","群益","180","311"
"7","美商高盛亞","167","257"
"8","摩根大通","29","311"
"9","台新","146","168"
"10","華南永昌","101","209"
"29","加百裕(3323)"
"1","元大","1342","1459"
"2","凱基","1187","582"
"3","群益","669","777"
"4","富邦","495","604"
"5","國泰綜合","268","324"
"6","永豐金","277","312"
"7","元富","224","275"
"8","美商高盛亞","260","213"
"9","新光","212","243"
"10","華南永昌","195","232"
"30","擎亞(8096)"
"1","凱基","652","1273"
"2","統一","994","702"
"3","元大","504","779"
"4","富邦","539","680"
"5","元富","664","130"
"6","華南永昌","413","364"
"7","永豐金","382","376"
"8","群益","258","289"
"9","國泰綜合","212","262"
"10","新光","174","226"
"共300筆"
