115年01月08日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"2","凱基","1498","1543"
"3","富邦","824","1766"
"4","永豐金","1470","708"
"5","台新","369","1106"
"6","群益","626","671"
"7","美商高盛亞","987","301"
"8","統一","447","740"
"9","國泰綜合","552","523"
"10","元富","413","477"
"16","宏遠證(6015)"
"1","富邦","3169","2373"
"2","元大","1651","2649"
"3","康和","1968","906"
"4","凱基","1116","1186"
"5","群益","1394","468"
"6","永豐金","622","964"
"7","國票","770","329"
"8","統一","279","775"
"9","新光","274","616"
"10","兆豐","480","287"
"17","光洋科(1785)"
"1","元大","3157","2414"
"2","凱基","1664","2313"
"3","富邦","1335","1033"
"4","星洲瑞銀","770","600"
"5","永豐金","588","734"
"6","新光","407","791"
"7","國泰綜合","515","572"
"8","台新","461","586"
"9","群益","543","432"
"10","兆豐","557","285"
"18","廣明(6188)"
"1","元大","2786","2651"
"2","凱基","1052","1973"
"3","富邦","1311","861"
"4","永豐金","938","968"
"5","群益","720","617"
"6","國泰綜合","572","482"
"7","兆豐","665","383"
"8","華南永昌","465","498"
"9","新光","562","272"
"10","元富","469","356"
"19","廣穎(4973)"
"1","凱基","2868","1649"
"2","元大","1935","2308"
"3","富邦","1339","1082"
"4","元富","804","840"
"5","群益","709","802"
"6","統一","340","869"
"7","國泰綜合","566","502"
"8","永豐金","411","615"
"9","華南永昌","415","416"
"10","美商高盛亞","505","323"
"20","萬泰科(6190)"
"1","凱基","2247","2304"
"2","元大","1759","2167"
"3","富邦","895","751"
"4","永豐金","809","762"
"5","群益","805","734"
"6","國泰綜合","584","688"
"7","華南永昌","644","467"
"8","台新","417","457"
"9","美商高盛亞","492","373"
"10","元富","422","422"
"21","富強鑫(6603)"
"1","凱基","3842","2288"
"2","元大","1588","2098"
"3","富邦","751","1142"
"4","永豐金","800","432"
"5","元富","270","944"
"6","統一","490","697"
"7","群益","697","370"
"8","國票","733","135"
"9","美商高盛亞","508","165"
"10","星洲瑞銀","225","389"
"22","中美晶(5483)"
"1","元大","1791","1575"
"2","凱基","1166","1451"
"3","永豐金","724","1104"
"4","美商高盛亞","686","808"
"5","美好","623","581"
"6","國泰綜合","540","648"
"7","富邦","718","459"
"8","統一","868","295"
"9","元富","623","446"
"10","華南永昌","510","499"
"23","世紀*(5314)"
"1","元大","2606","2071"
"2","凱基","2842","1552"
"3","富邦","987","1098"
"4","台新","635","314"
"5","永豐金","353","584"
"6","華南永昌","359","442"
"7","國泰綜合","230","515"
"8","群益","399","314"
"9","元富","232","391"
"10","美商高盛亞","254","333"
"24","漢磊(3707)"
"1","元大","1909","1847"
"2","群益","1769","860"
"3","凱基","836","995"
"4","美商高盛亞","692","830"
"5","華南永昌","301","978"
"6","富邦","649","618"
"7","國泰綜合","499","572"
"8","永豐金","636","416"
"9","統一","290","487"
"10","元富","372","345"
"25","正德(2641)"
"1","元大","1663","1598"
"2","凱基","886","1265"
"3","富邦","926","578"
"4","美商高盛亞","397","786"
"5","華南永昌","627","521"
"6","群益","487","563"
"7","元富","586","359"
"8","永豐金","343","388"
"9","星洲瑞銀","326","387"
"10","第一金證券","329","302"
"26","九豪(6127)"
"1","元大","2208","1902"
"2","富邦","926","1077"
"3","凱基","948","906"
"4","永豐金","616","851"
"5","群益","485","493"
"6","國泰綜合","454","358"
"7","統一","297","441"
"8","元富","392","193"
"9","華南永昌","295","267"
"10","星洲瑞銀","262","243"
"27","長科*(6548)"
"1","元大","1608","2058"
"2","凱基","1146","956"
"3","富邦","725","747"
"4","美商高盛亞","798","206"
"5","永豐金","360","491"
"6","國泰綜合","361","465"
"7","群益","327","450"
"8","元富","403","337"
"9","第一金證券","127","394"
"10","華南永昌","256","265"
"28","鉅橡(8074)"
"1","凱基","2466","1444"
"2","元大","1190","1679"
"3","富邦","838","679"
"4","國泰綜合","361","640"
"5","元富","556","326"
"6","港商野村","793","54"
"7","永豐金","299","512"
"8","台新","408","235"
"9","群益","253","385"
"10","兆豐","146","394"
"29","華電網(6163)"
"1","元大","1565","1376"
"2","凱基","1320","1557"
"3","富邦","769","768"
"4","永豐金","778","676"
"5","統一","333","491"
"6","國泰綜合","421","403"
"7","華南永昌","297","355"
"8","台新","426","215"
"9","新光","477","109"
"10","兆豐","306","258"
"30","鈺創(5351)"
"1","元大","959","1393"
"2","富邦","1121","1114"
"3","摩根士丹利","1475","385"
"4","凱基","846","919"
"5","永豐金","286","600"
"6","美商高盛亞","281","480"
"7","元富","386","370"
"8","兆豐","424","303"
"9","統一","366","283"
"10","華南永昌","198","401"
"共300筆"
