115年01月26日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","1782","1581"
"2","凱基","921","1334"
"3","富邦","472","490"
"4","國泰綜合","466","418"
"5","星洲瑞銀","633","95"
"6","永豐金","305","393"
"7","新光","217","396"
"8","群益","199","413"
"9","美商高盛亞","306","178"
"10","元富","169","286"
"23","擎亞(8096)"
"1","元大","1290","1584"
"2","凱基","1791","706"
"3","富邦","565","813"
"4","國泰綜合","245","464"
"5","永豐金","241","435"
"6","群益","252","321"
"7","美林證券","500","27"
"8","統一","376","141"
"9","元富","201","301"
"10","新光","183","283"
"24","系統電(5309)"
"1","元大","1514","1710"
"2","凱基","721","765"
"3","富邦","530","552"
"4","永豐金","423","501"
"5","國泰綜合","364","458"
"6","台新","442","158"
"7","統一","221","361"
"8","群益","302","184"
"9","美商高盛亞","222","158"
"10","華南永昌","182","179"
"25","廣運(6125)"
"1","元大","914","1156"
"2","凱基","636","593"
"3","國泰綜合","596","536"
"4","富邦","431","642"
"5","台新","790","240"
"6","群益","336","390"
"7","永豐金","294","406"
"8","元富","197","439"
"9","星洲瑞銀","490","88"
"10","中國信託證","239","233"
"26","波若威(3163)"
"1","元大","1377","1443"
"2","凱基","1302","1392"
"3","富邦","515","423"
"4","國泰綜合","578","326"
"5","群益","288","288"
"6","永豐金","389","173"
"7","摩根士丹利","22","454"
"8","統一","273","169"
"9","華南永昌","241","153"
"10","台新","177","166"
"27","長科*(6548)"
"1","元大","1164","933"
"2","凱基","716","1234"
"3","富邦","383","364"
"4","元富","297","438"
"5","國泰綜合","460","172"
"6","群益","269","293"
"7","美商高盛亞","141","396"
"8","永豐金","334","192"
"9","兆豐","177","320"
"10","星洲瑞銀","57","350"
"28","漢磊(3707)"
"1","元大","943","1182"
"2","凱基","641","760"
"3","富邦","400","401"
"4","美商高盛亞","417","356"
"5","永豐金","206","350"
"6","群益","278","271"
"7","國泰綜合","287","211"
"8","國票","106","259"
"9","華南永昌","180","134"
"10","元富","158","147"
"29","茂迪(6244)"
"1","元大","855","970"
"2","凱基","785","812"
"3","國泰綜合","302","431"
"4","富邦","389","282"
"5","美商高盛亞","306","235"
"6","華南永昌","334","132"
"7","群益","219","214"
"8","永豐金","104","301"
"9","星洲瑞銀","150","206"
"10","統一","181","172"
"30","品安(8088)"
"1","元大","1187","933"
"2","凱基","466","632"
"3","富邦","447","230"
"4","美商高盛亞","259","283"
"5","星洲瑞銀","114","371"
"6","群益","218","256"
"7","國泰綜合","269","189"
"8","永豐金","212","232"
"9","元富","181","146"
"10","統一","132","154"
"共300筆"
