115年01月14日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"12","中美晶(5483)"
"1","元大","4071","5511"
"2","凱基","2341","3245"
"3","統一","720","3372"
"4","美商高盛亞","2574","980"
"5","星洲瑞銀","2473","884"
"6","富邦","1572","1301"
"7","群益","1165","1567"
"8","國泰綜合","1064","919"
"9","永豐金","1010","893"
"10","台新","562","1077"
"13","華容(5328)"
"1","富邦","6658","2141"
"2","元大","1850","4948"
"3","凱基","4106","1614"
"4","統一","1554","679"
"5","永豐金","486","1363"
"6","群益","696","1080"
"7","國泰綜合","468","1193"
"8","國票","1327","319"
"9","玉山證券","288","1176"
"10","華南永昌","333","912"
"14","金山電(8042)"
"1","元大","2787","4171"
"2","富邦","4588","2061"
"3","凱基","2728","1713"
"4","統一","2202","1264"
"5","國泰綜合","885","1121"
"6","永豐金","968","1015"
"7","華南永昌","547","1245"
"8","國票","1430","238"
"9","群益","493","797"
"10","元富","353","915"
"15","東捷(8064)"
"1","元大","4204","3726"
"2","凱基","2211","3073"
"3","富邦","1381","1908"
"4","華南永昌","698","1318"
"5","國泰綜合","1029","840"
"6","群益","964","886"
"7","星洲瑞銀","940","758"
"8","永豐金","792","681"
"9","統一","629","783"
"10","兆豐","600","545"
"16","鉅橡(8074)"
"1","元大","4021","4036"
"2","富邦","2535","2046"
"3","凱基","1892","1875"
"4","國泰綜合","1145","1229"
"5","永豐金","1242","1018"
"6","統一","951","891"
"7","美商高盛亞","754","966"
"8","群益","769","853"
"9","華南永昌","707","624"
"10","兆豐","496","498"
"17","品安(8088)"
"1","元大","3697","3675"
"2","富邦","1643","1931"
"3","凱基","1048","1221"
"4","國泰綜合","1147","880"
"5","群益","904","870"
"6","永豐金","883","788"
"7","星洲瑞銀","847","675"
"8","華南永昌","607","797"
"9","元富","578","646"
"10","兆豐","605","566"
"18","漢磊(3707)"
"1","元大","2229","3162"
"2","凱基","1373","2146"
"3","富邦","1032","1327"
"4","華南永昌","1235","410"
"5","群益","729","801"
"6","永豐金","737","790"
"7","國泰綜合","719","775"
"8","星洲瑞銀","1046","379"
"9","元富","364","682"
"10","美商高盛亞","479","514"
"19","環球晶(6488)"
"1","元大","2393","3138"
"2","凱基","2258","1884"
"3","富邦","1135","1283"
"4","統一","1405","654"
"5","美商高盛亞","1274","450"
"6","永豐金","464","728"
"7","國泰綜合","428","743"
"8","群益","569","413"
"9","華南永昌","401","567"
"10","星洲瑞銀","557","335"
"20","華星光(4979)"
"1","元大","2441","2200"
"2","凱基","1280","1547"
"3","永豐金","1031","1595"
"4","富邦","1295","992"
"5","國泰綜合","923","733"
"6","群益","790","793"
"7","台新","677","475"
"8","美商高盛亞","455","582"
"9","星洲瑞銀","377","654"
"10","玉山證券","565","381"
"21","千如(3236)"
"1","富邦","3681","1282"
"2","元大","1430","3246"
"3","凱基","2009","1266"
"4","統一","1344","288"
"5","群益","425","992"
"6","國票","1251","139"
"7","永豐金","535","726"
"8","國泰綜合","335","827"
"9","華南永昌","164","514"
"10","元富","129","457"
"22","立敦(6175)"
"1","元大","3280","3089"
"2","凱基","1325","1422"
"3","富邦","1010","1063"
"4","永豐金","613","802"
"5","群益","723","683"
"6","兆豐","583","451"
"7","國泰綜合","528","495"
"8","華南永昌","478","543"
"9","美商高盛亞","540","403"
"10","統一","433","400"
"23","點序(6485)"
"1","凱基","2183","1529"
"2","元大","1577","2121"
"3","富邦","1521","887"
"4","國泰綜合","1401","586"
"5","統一","1322","480"
"6","永豐金","374","1077"
"7","群益","482","678"
"8","元富","298","558"
"9","美商高盛亞","268","397"
"10","國票","438","225"
"24","佳邦(6284)"
"1","元大","4626","1921"
"2","富邦","2126","1693"
"3","凱基","1165","925"
"4","群益","1171","739"
"5","永豐金","288","796"
"6","華南永昌","166","824"
"7","兆豐","155","801"
"8","國泰綜合","150","419"
"9","元富","133","424"
"10","台新","152","371"
"25","環宇-KY(4991)"
"1","元大","1731","1664"
"2","凱基","1349","1439"
"3","富邦","1045","668"
"4","群益","554","638"
"5","永豐金","661","454"
"6","國泰綜合","663","379"
"7","元富","559","227"
"8","星洲瑞銀","34","668"
"9","華南永昌","456","186"
"10","台新","396","205"
"26","華宏(8240)"
"1","元大","2158","2310"
"2","凱基","739","1146"
"3","群益","458","1332"
"4","國泰綜合","652","636"
"5","富邦","644","580"
"6","永豐金","505","474"
"7","兆豐","507","304"
"8","元富","412","374"
"9","新光","574","161"
"10","美商高盛亞","381","331"
"27","欣銓(3264)"
"1","凱基","1876","649"
"2","元大","894","991"
"3","富邦","865","614"
"4","統一","764","542"
"5","摩根士丹利","512","654"
"6","永豐金","653","473"
"7","群益","266","551"
"8","星洲瑞銀","223","590"
"9","兆豐","283","414"
"10","國票","96","600"
"28","光洋科(1785)"
"1","元大","1685","1617"
"2","凱基","740","886"
"3","富邦","936","682"
"4","永豐金","482","453"
"5","星洲瑞銀","287","600"
"6","國泰綜合","437","417"
"7","群益","299","489"
"8","兆豐","428","305"
"9","新光","373","349"
"10","華南永昌","305","293"
"29","合一(4743)"
"1","元大","1049","1427"
"2","富邦","959","634"
"3","凱基","722","666"
"4","永豐金","483","594"
"5","群益","295","733"
"6","華南永昌","476","414"
"7","星洲瑞銀","561","284"
"8","美商高盛亞","634","65"
"9","台新","251","374"
"10","國泰綜合","202","332"
"30","建榮(5340)"
"1","元大","1275","1553"
"2","凱基","737","831"
"3","富邦","766","604"
"4","群益","630","479"
"5","永豐金","476","619"
"6","國泰綜合","341","536"
"7","華南永昌","328","304"
"8","美商高盛亞","255","313"
"9","元富","318","246"
"10","中國信託證","219","257"
"共300筆"
