115年01月26日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"3","富邦","1049","1491"
"4","永豐金","800","819"
"5","國票","526","620"
"6","國泰綜合","471","670"
"7","群益","594","540"
"8","台新","754","266"
"9","美林證券","926","37"
"10","兆豐","467","452"
"14","金居(8358)"
"1","元大","2580","2210"
"2","富邦","1130","1650"
"3","凱基","1764","941"
"4","國泰綜合","1016","1529"
"5","永豐金","727","1090"
"6","群益","320","959"
"7","統一","328","647"
"8","摩根士丹利","575","299"
"9","星洲瑞銀","440","429"
"10","華南永昌","357","375"
"15","中美晶(5483)"
"1","元大","1893","2333"
"2","凱基","1886","1911"
"3","永豐金","1193","591"
"4","富邦","737","900"
"5","美商高盛亞","951","527"
"6","星洲瑞銀","463","706"
"7","港商野村","775","137"
"8","國泰綜合","353","547"
"9","群益","298","558"
"10","摩根士丹利","598","155"
"16","能率(5392)"
"1","元大","2626","2381"
"2","凱基","1467","1882"
"3","富邦","1384","684"
"4","群益","841","610"
"5","永豐金","740","648"
"6","華南永昌","395","741"
"7","美商高盛亞","538","553"
"8","國泰綜合","451","498"
"9","台新","229","616"
"10","星洲瑞銀","375","344"
"17","威剛(3260)"
"1","元大","1969","1844"
"2","凱基","1318","1659"
"3","富邦","1716","1123"
"4","群益","1172","443"
"5","統一","625","448"
"6","元富","697","344"
"7","永豐金","486","487"
"8","國泰綜合","395","574"
"9","港商野村","467","415"
"10","台新","467","240"
"18","華星光(4979)"
"1","元大","2263","2145"
"2","凱基","1516","1800"
"3","富邦","896","933"
"4","國泰綜合","839","720"
"5","永豐金","939","603"
"6","群益","739","547"
"7","元富","496","415"
"8","星洲瑞銀","277","623"
"9","新光","370","526"
"10","統一","412","415"
"19","方土昶(6265)"
"1","元大","2754","2475"
"2","凱基","1763","2037"
"3","富邦","866","656"
"4","國泰綜合","722","583"
"5","星洲瑞銀","663","631"
"6","永豐金","499","758"
"7","群益","485","690"
"8","美商高盛亞","491","421"
"9","華南永昌","379","506"
"10","台新","305","334"
"20","長科*(6548)"
"1","元大","2038","1925"
"2","凱基","1578","2103"
"3","富邦","878","954"
"4","永豐金","1026","474"
"5","國泰綜合","758","456"
"6","美商高盛亞","287","890"
"7","元富","503","606"
"8","群益","445","478"
"9","新光","644","194"
"10","兆豐","280","496"
"21","亞電(4939)"
"1","元大","2874","2773"
"2","凱基","1779","1369"
"3","國泰綜合","653","819"
"4","富邦","676","685"
"5","兆豐","290","869"
"6","星洲瑞銀","737","399"
"7","台新","489","617"
"8","群益","409","456"
"9","華南永昌","437","411"
"10","永豐金","327","454"
"22","精確(3162)"
"1","元大","2206","2350"
"2","凱基","965","2947"
"3","富邦","1665","1367"
"4","永豐金","1660","435"
"5","統一","491","835"
"6","群益","500","610"
"7","華南永昌","436","493"
"8","中國信託證","343","299"
"9","國泰綜合","409","193"
"10","兆豐","400","179"
"23","光洋科(1785)"
"1","元大","1821","2575"
"2","凱基","1164","1308"
"3","富邦","733","993"
"4","星洲瑞銀","951","377"
"5","兆豐","857","269"
"6","永豐金","545","489"
"7","群益","610","384"
"8","國泰綜合","420","500"
"9","美商高盛亞","538","368"
"10","統一","332","454"
"24","凱崴(5498)"
"1","元大","2308","2295"
"2","凱基","1486","1697"
"3","富邦","698","751"
"4","國泰綜合","641","659"
"5","永豐金","390","677"
"6","星洲瑞銀","793","102"
"7","美商高盛亞","519","338"
"8","新光","348","467"
"9","群益","291","501"
"10","台新","267","367"
"25","台燿(6274)"
"1","元大","1857","2312"
"2","凱基","1338","1915"
"3","富邦","758","766"
"4","國泰綜合","736","578"
"5","美商高盛亞","622","476"
"6","永豐金","407","480"
"7","星洲瑞銀","521","358"
"8","群益","427","414"
"9","華南永昌","395","427"
"10","摩根士丹利","699","5"
"26","系統電(5309)"
"1","元大","2218","2569"
"2","凱基","1368","1074"
"3","富邦","1036","963"
"4","永豐金","666","796"
"5","國泰綜合","522","694"
"6","群益","595","390"
"7","台新","575","275"
"8","統一","339","482"
"9","兆豐","293","294"
"10","元富","300","272"
"27","廣運(6125)"
"1","元大","1045","1774"
"2","富邦","1396","1036"
"3","凱基","727","946"
"4","國泰綜合","780","721"
"5","台新","1103","384"
"6","統一","906","255"
"7","永豐金","311","731"
"8","國票","830","157"
"9","群益","364","561"
"10","元富","278","600"
"28","波若威(3163)"
"1","元大","1879","1727"
"2","凱基","1485","1655"
"3","富邦","670","527"
"4","國泰綜合","680","400"
"5","摩根士丹利","22","781"
"6","永豐金","495","242"
"7","群益","371","338"
"8","統一","327","182"
"9","華南永昌","283","198"
"10","兆豐","254","181"
"29","品安(8088)"
"1","元大","1987","1647"
"2","凱基","663","861"
"3","美商高盛亞","524","627"
"4","富邦","696","441"
"5","星洲瑞銀","314","589"
"6","國泰綜合","480","419"
"7","群益","433","393"
"8","永豐金","362","395"
"9","元富","333","257"
"10","台新","254","185"
"30","茂迪(6244)"
"1","元大","1235","1322"
"2","凱基","1057","1089"
"3","富邦","684","503"
"4","國泰綜合","413","560"
"5","星洲瑞銀","501","411"
"6","群益","356","517"
"7","華南永昌","588","220"
"8","美商高盛亞","343","441"
"9","永豐金","190","382"
"10","統一","309","230"
"共300筆"
