115年01月30日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"7","華南永昌","366","651"
"8","兆豐","99","600"
"9","統一","491","198"
"10","國泰綜合","309","316"
"15","協易機(4533)"
"1","元大","1214","1385"
"2","永豐金","779","1740"
"3","凱基","775","581"
"4","美商高盛亞","767","274"
"5","華南永昌","412","559"
"6","富邦","388","515"
"7","星洲瑞銀","758","43"
"8","國泰綜合","456","215"
"9","群益","444","186"
"10","元富","133","445"
"16","合晶(6182)"
"1","元大","1890","1415"
"2","凱基","837","1018"
"3","富邦","664","486"
"4","國泰綜合","518","374"
"5","群益","401","416"
"6","美商高盛亞","149","626"
"7","永豐金","321","368"
"8","元富","327","325"
"9","星洲瑞銀","191","454"
"10","華南永昌","328","267"
"17","凱崴(5498)"
"1","元大","1210","1278"
"2","凱基","697","941"
"3","永豐金","487","421"
"4","國泰綜合","350","510"
"5","富邦","390","423"
"6","兆豐","214","450"
"7","星洲瑞銀","568","83"
"8","美林證券","433","133"
"9","美商高盛亞","287","255"
"10","玉山證券","328","188"
"18","光洋科(1785)"
"1","元大","1401","1268"
"2","凱基","759","833"
"3","富邦","512","374"
"4","國泰綜合","426","279"
"5","美商高盛亞","141","524"
"6","元富","479","115"
"7","群益","266","320"
"8","摩根士丹利","103","460"
"9","星洲瑞銀","127","422"
"10","台新","285","253"
"19","康和證(6016)"
"1","元大","1366","1582"
"2","凱基","1407","382"
"3","群益","578","619"
"4","美商高盛亞","491","249"
"5","統一","206","528"
"6","富邦","205","505"
"7","星洲瑞銀","317","124"
"8","台新","74","353"
"9","華南永昌","179","211"
"10","永豐金","113","275"
"20","系統電(5309)"
"1","元大","1621","1369"
"2","凱基","614","542"
"3","永豐金","394","635"
"4","富邦","475","509"
"5","群益","220","565"
"6","國泰綜合","264","303"
"7","星洲瑞銀","339","169"
"8","元富","271","233"
"9","兆豐","271","174"
"10","華南永昌","241","187"
"21","長科*(6548)"
"1","元大","1072","1065"
"2","凱基","528","1262"
"3","永豐金","149","1030"
"4","摩根士丹利","1135","1"
"5","美商高盛亞","673","87"
"6","星洲瑞銀","584","91"
"7","群益","306","187"
"8","國泰綜合","154","314"
"9","富邦","156","274"
"10","台新","228","177"
"22","IET-KY(4971)"
"1","元大","1462","1421"
"2","凱基","793","845"
"3","群益","353","347"
"4","國泰綜合","381","290"
"5","富邦","358","303"
"6","永豐金","367","274"
"7","星洲瑞銀","246","254"
"8","華南永昌","194","248"
"9","國票","81","345"
"10","玉山證券","151","250"
"23","欣銓(3264)"
"1","元大","1224","1491"
"2","凱基","696","912"
"3","永豐金","357","451"
"4","富邦","309","493"
"5","國泰綜合","345","290"
"6","美商高盛亞","340","200"
"7","台新","206","331"
"8","星洲瑞銀","426","97"
"9","玉山證券","221","185"
"10","元富","270","133"
"24","群聯(8299)"
"1","元大","1054","1234"
"2","凱基","933","952"
"3","富邦","618","465"
"4","星洲瑞銀","429","323"
"5","永豐金","279","292"
"6","美商高盛亞","260","286"
"7","國泰綜合","250","276"
"8","統一","211","258"
"9","群益","235","176"
"10","華南永昌","209","168"
"25","中探針(6217)"
"1","元大","978","1189"
"2","永豐金","876","900"
"3","凱基","750","650"
"4","富邦","383","401"
"5","美商高盛亞","225","329"
"6","台新","261","272"
"7","群益","243","283"
"8","國泰綜合","251","259"
"9","新光","238","260"
"10","元富","235","180"
"26","華電網(6163)"
"1","元大","1048","1253"
"2","凱基","743","512"
"3","富邦","506","663"
"4","永豐金","261","551"
"5","星洲瑞銀","651","3"
"6","美商高盛亞","437","136"
"7","摩根大通","474","35"
"8","國泰綜合","184","299"
"9","群益","216","200"
"10","統一","75","306"
"27","智通*(8932)"
"1","統一","597","1307"
"2","元大","767","901"
"3","凱基","489","659"
"4","美林證券","792","8"
"5","台新","136","497"
"6","摩根士丹利","549","0"
"7","富邦","263","285"
"8","元富","223","307"
"9","國泰綜合","210","289"
"10","永豐金","228","262"
"28","世紀*(5314)"
"1","元大","938","969"
"2","凱基","330","920"
"3","富邦","662","476"
"4","美商高盛亞","287","310"
"5","永豐金","416","172"
"6","統一","259","285"
"7","美林證券","125","416"
"8","元富","305","191"
"9","國泰綜合","270","220"
"10","群益","291","148"
"29","漢磊(3707)"
"1","元大","1189","1146"
"2","凱基","362","701"
"3","富邦","391","476"
"4","美商高盛亞","428","217"
"5","國泰綜合","214","307"
"6","群益","321","186"
"7","永豐金","260","233"
"8","華南永昌","363","119"
"9","元富","167","290"
"10","新光","140","275"
"30","良維(6290)"
"1","富邦","1124","1350"
"2","元大","835","1109"
"3","凱基","708","966"
"4","美商高盛亞","794","123"
"5","群益","124","288"
"6","永豐金","156","118"
"7","兆豐","90","131"
"8","國泰綜合","110","93"
"9","美林證券","133","54"
"10","華南永昌","84","103"
"共300筆"
