115年02月10日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"19","群聯(8299)"
"1","元大","1081","872"
"2","凱基","875","731"
"3","永豐金","481","527"
"4","富邦","422","527"
"5","台新","178","532"
"6","星洲瑞銀","347","339"
"7","國泰綜合","354","244"
"8","美商高盛亞","262","204"
"9","群益","187","259"
"10","統一","199","217"
"20","東捷(8064)"
"1","元大","1388","1505"
"2","凱基","962","927"
"3","富邦","507","265"
"4","國泰綜合","358","221"
"5","群益","356","198"
"6","美林證券","109","363"
"7","華南永昌","308","142"
"8","星洲瑞銀","77","365"
"9","摩根士丹利","109","310"
"10","永豐金","177","214"
"21","凱崴(5498)"
"1","元大","1250","1292"
"2","凱基","671","612"
"3","富邦","426","412"
"4","國泰綜合","376","422"
"5","美商高盛亞","376","332"
"6","華南永昌","281","305"
"7","永豐金","218","267"
"8","摩根大通","351","122"
"9","群益","130","342"
"10","兆豐","191","261"
"22","立碁(8111)"
"1","元大","1110","1413"
"2","凱基","1043","649"
"3","群益","569","680"
"4","富邦","296","581"
"5","國泰綜合","290","361"
"6","永豐金","286","316"
"7","華南永昌","156","226"
"8","新光","222","154"
"9","第一金證券","284","52"
"10","元富","130","188"
"23","華容(5328)"
"1","中國信託證","65","2008"
"2","元大","836","782"
"3","凱基","633","311"
"4","美林證券","839","0"
"5","富邦","297","525"
"6","群益","241","495"
"7","星洲瑞銀","603","91"
"8","摩根大通","573","80"
"9","國泰綜合","204","262"
"10","第一金證券","237","209"
"24","方土昶(6265)"
"1","元大","1248","1193"
"2","凱基","722","755"
"3","富邦","463","461"
"4","群益","353","362"
"5","永豐金","294","320"
"6","星洲瑞銀","282","306"
"7","元富","304","244"
"8","統一","103","386"
"9","台新","185","241"
"10","玉山證券","214","154"
"25","錦明(3230)"
"1","元大","1284","990"
"2","凱基","764","1009"
"3","兆豐","92","794"
"4","富邦","632","248"
"5","元富","378","418"
"6","永豐金","396","299"
"7","新光","283","304"
"8","群益","249","187"
"9","國泰綜合","231","131"
"10","統一","112","234"
"26","鑫科(3663)"
"1","元大","1010","1076"
"2","凱基","895","518"
"3","富邦","455","621"
"4","元富","439","407"
"5","永豐金","292","351"
"6","統一","274","228"
"7","群益","246","234"
"8","新光","128","273"
"9","兆豐","111","243"
"10","華南永昌","173","156"
"27","鑫聯大投控(3709)"
"1","凱基","572","1096"
"2","元大","865","602"
"3","富邦","398","239"
"4","群益","233","301"
"5","國泰綜合","269","244"
"6","美商高盛亞","98","398"
"7","美林證券","226","257"
"8","永豐金","312","103"
"9","台新","214","110"
"10","康和","107","168"
"28","世紀*(5314)"
"1","元大","917","804"
"2","凱基","514","797"
"3","富邦","492","202"
"4","群益","170","343"
"5","永豐金","283","194"
"6","美林證券","157","278"
"7","兆豐","154","217"
"8","統一","128","227"
"9","國票","180","156"
"10","元富","142","190"
"29","上詮(3363)"
"1","元大","1008","1018"
"2","凱基","638","457"
"3","群益","423","341"
"4","富邦","331","301"
"5","永豐金","221","289"
"6","美商高盛亞","225","260"
"7","國泰綜合","202","222"
"8","兆豐","124","172"
"9","台新","100","195"
"10","華南永昌","163","124"
"30","雙鴻(3324)"
"1","元大","742","713"
"2","凱基","646","714"
"3","統一","253","496"
"4","富邦","291","303"
"5","永豐金","227","309"
"6","國泰綜合","295","237"
"7","群益","187","222"
"8","摩根大通","157","181"
"9","台新","107","215"
"10","元富","244","68"
"共300筆"
