115年02月26日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"7","星洲瑞銀","226","1050"
"8","摩根士丹利","41","979"
"9","國泰綜合","608","357"
"10","元富","534","234"
"15","典範(3372)"
"1","元大","2529","1987"
"2","凱基","1289","1411"
"3","富邦","1298","1146"
"4","群益","521","835"
"5","永豐金","472","700"
"6","國泰綜合","426","590"
"7","華南永昌","595","411"
"8","玉山證券","411","451"
"9","統一","596","222"
"10","元富","403","413"
"16","良維(6290)"
"1","凱基","1921","1610"
"2","元大","1361","1873"
"3","富邦","821","1063"
"4","美商高盛亞","770","745"
"5","群益","727","717"
"6","永豐金","853","389"
"7","統一","452","623"
"8","星洲瑞銀","668","335"
"9","元富","378","513"
"10","摩根士丹利","646","190"
"17","台嘉碩(3221)"
"1","元大","1765","1916"
"2","凱基","1385","1209"
"3","富邦","691","784"
"4","永豐金","917","537"
"5","群益","804","644"
"6","國泰綜合","612","623"
"7","兆豐","194","642"
"8","統一","320","399"
"9","元富","426","283"
"10","美商高盛亞","284","343"
"18","凱崴(5498)"
"1","元大","2365","2366"
"2","凱基","993","1376"
"3","富邦","929","895"
"4","國泰綜合","659","690"
"5","永豐金","645","629"
"6","群益","580","586"
"7","統一","424","392"
"8","元富","370","362"
"9","玉山證券","356","217"
"10","華南永昌","270","301"
"19","順達(3211)"
"1","元大","1855","1370"
"2","凱基","1702","1272"
"3","永豐金","525","1233"
"4","富邦","499","638"
"5","群益","591","484"
"6","華南永昌","451","513"
"7","星洲瑞銀","358","543"
"8","國泰綜合","443","424"
"9","摩根士丹利","158","664"
"10","美商高盛亞","542","246"
"20","僑威(3078)"
"1","港商野村","45","4320"
"2","星洲瑞銀","1150","2768"
"3","摩根士丹利","1962","361"
"4","摩根大通","1494","784"
"5","美商高盛亞","1711","314"
"6","美林證券","1215","120"
"7","凱基","909","101"
"8","元大","402","159"
"9","永豐金","41","422"
"10","群益","131","69"
"21","欣銓(3264)"
"1","凱基","1594","1655"
"2","元大","1328","1817"
"3","富邦","530","1844"
"4","美商高盛亞","917","364"
"5","星洲瑞銀","514","732"
"6","摩根士丹利","1084","37"
"7","群益","461","251"
"8","永豐金","282","306"
"9","摩根大通","444","101"
"10","國泰綜合","239","219"
"22","致和證(5864)"
"1","元大","1690","1882"
"2","凱基","877","1073"
"3","富邦","951","833"
"4","永豐金","488","633"
"5","群益","521","520"
"6","美商高盛亞","493","511"
"7","華南永昌","340","663"
"8","元富","609","392"
"9","玉山證券","601","213"
"10","國泰綜合","491","249"
"23","元太(8069)"
"1","星洲瑞銀","1828","1208"
"2","美林證券","1059","1214"
"3","花旗環球","33","1917"
"4","港商麥格理","914","855"
"5","元大","799","568"
"6","法銀巴黎證","1081","213"
"7","凱基","376","887"
"8","美商高盛亞","681","328"
"9","摩根士丹利","384","456"
"10","摩根大通","201","368"
"24","宏遠證(6015)"
"1","元大","2405","2225"
"2","富邦","535","1093"
"3","凱基","776","758"
"4","兆豐","465","706"
"5","永豐金","826","323"
"6","華南永昌","333","463"
"7","群益","389","310"
"8","元富","177","390"
"9","摩根大通","475","85"
"10","台新","320","225"
"25","鉅橡(8074)"
"1","元大","1937","1911"
"2","凱基","1046","1155"
"3","富邦","818","610"
"4","國泰綜合","606","563"
"5","永豐金","492","416"
"6","兆豐","418","477"
"7","美商高盛亞","415","411"
"8","星洲瑞銀","402","408"
"9","台新","302","298"
"10","元富","281","266"
"26","上詮(3363)"
"1","元大","1991","1576"
"2","凱基","1214","1191"
"3","富邦","845","1154"
"4","國泰綜合","576","474"
"5","永豐金","531","418"
"6","群益","412","527"
"7","美商高盛亞","317","621"
"8","星洲瑞銀","335","351"
"9","摩根士丹利","237","273"
"10","華南永昌","241","249"
"27","漢磊(3707)"
"1","元大","825","1766"
"2","新光","2240","175"
"3","統一","1600","542"
"4","富邦","1130","860"
"5","凱基","975","687"
"6","美商高盛亞","240","784"
"7","永豐金","202","490"
"8","國泰綜合","177","442"
"9","兆豐","292","306"
"10","華南永昌","183","389"
"28","華容(5328)"
"1","元大","1531","1648"
"2","凱基","797","740"
"3","富邦","754","688"
"4","永豐金","579","745"
"5","美商高盛亞","897","303"
"6","群益","601","548"
"7","摩根大通","391","598"
"8","國泰綜合","467","508"
"9","台新","270","421"
"10","玉山證券","340","274"
"29","臺慶科(3357)"
"1","元大","1493","2077"
"2","凱基","1995","1007"
"3","富邦","319","823"
"4","兆豐","689","369"
"5","新光","502","220"
"6","國泰綜合","318","399"
"7","永豐金","207","459"
"8","統一","316","324"
"9","國票","409","217"
"10","群益","156","462"
"30","雙鴻(3324)"
"1","凱基","1158","2166"
"2","元大","1626","1493"
"3","美商高盛亞","379","821"
"4","富邦","593","533"
"5","永豐金","545","322"
"6","星洲瑞銀","523","288"
"7","華南永昌","354","408"
"8","國泰綜合","311","290"
"9","群益","300","225"
"10","元富","272","206"
"共300筆"
