115年01月12日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"4","美商高盛亞","667","270"
"5","永豐金","365","416"
"6","元富","277","348"
"7","國泰綜合","226","353"
"8","群益","226","277"
"9","兆豐","235","250"
"10","華南永昌","182","302"
"27","中美晶(5483)"
"1","元大","1337","1040"
"2","凱基","642","1219"
"3","統一","506","680"
"4","美商高盛亞","552","626"
"5","富邦","633","399"
"6","國泰綜合","494","327"
"7","永豐金","357","316"
"8","群益","303","248"
"9","台新","317","232"
"10","星洲瑞銀","203","323"
"28","太景*-KY(4157)"
"1","元大","1602","1315"
"2","凱基","684","1374"
"3","富邦","601","1073"
"4","美商高盛亞","149","785"
"5","群益","355","550"
"6","新光","497","374"
"7","華南永昌","378","368"
"8","永豐金","386","257"
"9","國泰綜合","325","243"
"10","台新","309","161"
"29","九豪(6127)"
"1","元大","1927","1781"
"2","凱基","640","724"
"3","富邦","590","575"
"4","永豐金","268","703"
"5","群益","390","325"
"6","國泰綜合","331","377"
"7","美商高盛亞","304","364"
"8","華南永昌","280","306"
"9","統一","160","311"
"10","星洲瑞銀","251","214"
"30","健亞(4130)"
"1","兆豐","1712","98"
"2","國泰綜合","1548","190"
"3","元大","593","1058"
"4","凱基","1024","599"
"5","富邦","104","925"
"6","群益","147","812"
"7","元富","64","601"
"8","康和","181","279"
"9","華南永昌","162","291"
"10","統一","122","310"
"共300筆"
