115年01月09日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"23","宏遠證(6015)"
"1","元大","2095","1595"
"2","凱基","829","1213"
"3","富邦","973","601"
"4","群益","272","1247"
"5","永豐金","293","640"
"6","美好","786","51"
"7","兆豐","144","344"
"8","國泰綜合","266","151"
"9","元富","245","170"
"10","合庫","289","112"
"24","光頡(3624)"
"1","元大","1963","1675"
"2","凱基","676","930"
"3","富邦","656","699"
"4","永豐金","569","559"
"5","國泰綜合","439","401"
"6","統一","355","285"
"7","群益","355","266"
"8","美商高盛亞","334","275"
"9","華南永昌","303","292"
"10","元富","262","286"
"25","鑫聯大投控(3709)"
"1","元大","1717","1538"
"2","凱基","1120","1308"
"3","永豐金","482","653"
"4","富邦","634","442"
"5","華南永昌","367","599"
"6","群益","366","391"
"7","星洲瑞銀","304","351"
"8","國泰綜合","272","236"
"9","元富","283","186"
"10","統一","153","301"
"26","和勤(1586)"
"1","元大","1938","1813"
"2","凱基","750","1382"
"3","富邦","563","243"
"4","統一","168","454"
"5","永豐金","398","189"
"6","元富","220","357"
"7","華南永昌","239","334"
"8","國泰綜合","351","202"
"9","康和","276","254"
"10","群益","285","201"
"27","光洋科(1785)"
"1","元大","1552","1698"
"2","凱基","458","857"
"3","富邦","457","475"
"4","星洲瑞銀","622","166"
"5","永豐金","267","471"
"6","國泰綜合","345","386"
"7","統一","190","336"
"8","群益","252","252"
"9","元富","230","240"
"10","台新","260","205"
"28","萬泰科(6190)"
"1","元大","1099","1220"
"2","凱基","1179","614"
"3","群益","641","420"
"4","富邦","507","498"
"5","國泰綜合","289","528"
"6","永豐金","267","511"
"7","兆豐","182","593"
"8","美商高盛亞","413","223"
"9","元富","147","401"
"10","華南永昌","199","224"
"29","台特化(4772)"
"1","元大","1234","1303"
"2","凱基","940","1031"
"3","富邦","449","540"
"4","永豐金","336","389"
"5","國泰綜合","307","317"
"6","群益","339","284"
"7","星洲瑞銀","146","294"
"8","華南永昌","228","196"
"9","美商高盛亞","139","259"
"10","第一金證券","253","115"
"30","元太(8069)"
"1","凱基","690","2087"
"2","元大","1185","472"
"3","美商高盛亞","625","617"
"4","摩根大通","76","974"
"5","星洲瑞銀","120","688"
"6","美林證券","162","544"
"7","富邦","481","179"
"8","群益","317","203"
"9","國泰綜合","312","203"
"10","永豐金","264","126"
"共300筆"
