115年01月22日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"7","美商高盛亞","403","518"
"8","台新","521","381"
"9","永豐金","456","409"
"10","元富","391","304"
"26","順達(3211)"
"1","凱基","2071","1482"
"2","元大","1116","1739"
"3","永豐金","419","1439"
"4","摩根大通","1218","45"
"5","富邦","565","686"
"6","摩根士丹利","871","101"
"7","華南永昌","508","429"
"8","群益","388","334"
"9","元富","288","371"
"10","美商高盛亞","360","260"
"27","愛地雅(8933)"
"1","元大","1761","1222"
"2","富邦","887","1889"
"3","國泰綜合","1423","809"
"4","凱基","773","1003"
"5","華南永昌","307","1395"
"6","台新","481","1075"
"7","永豐金","750","541"
"8","兆豐","518","177"
"9","群益","436","240"
"10","元富","325","314"
"28","台燿(6274)"
"1","元大","1110","1655"
"2","凱基","1407","1005"
"3","摩根士丹利","1217","30"
"4","永豐金","352","829"
"5","富邦","346","762"
"6","美商高盛亞","775","320"
"7","群益","585","463"
"8","星洲瑞銀","648","171"
"9","國泰綜合","286","529"
"10","元富","224","461"
"29","環球晶(6488)"
"1","元大","1799","1938"
"2","凱基","1008","965"
"3","富邦","449","627"
"4","群益","476","466"
"5","永豐金","440","486"
"6","摩根士丹利","286","547"
"7","國泰綜合","384","440"
"8","美商高盛亞","509","261"
"9","台新","321","397"
"10","統一","387","273"
"30","中美晶(5483)"
"1","元大","1484","1576"
"2","凱基","1061","929"
"3","美商高盛亞","783","855"
"4","星洲瑞銀","792","502"
"5","永豐金","496","652"
"6","富邦","499","645"
"7","國泰綜合","436","458"
"8","統一","163","546"
"9","華南永昌","371","312"
"10","摩根士丹利","470","39"
"共300筆"
