115年01月29日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","國泰綜合","474","202"
"9","兆豐","267","356"
"10","摩根大通","161","293"
"26","聯光通(4903)"
"1","元大","2121","2321"
"2","凱基","814","1546"
"3","富邦","875","484"
"4","永豐金","588","531"
"5","美商高盛亞","410","462"
"6","群益","353","434"
"7","台新","354","257"
"8","統一","196","413"
"9","華南永昌","340","258"
"10","元富","315","203"
"27","鉅橡(8074)"
"1","元大","1726","1801"
"2","凱基","1023","1262"
"3","永豐金","810","532"
"4","富邦","611","408"
"5","國泰綜合","433","456"
"6","統一","368","441"
"7","群益","321","437"
"8","華南永昌","428","325"
"9","摩根大通","171","505"
"10","兆豐","385","205"
"28","漢磊(3707)"
"1","元大","1799","1988"
"2","凱基","644","1059"
"3","富邦","530","870"
"4","群益","372","484"
"5","星洲瑞銀","548","299"
"6","美商高盛亞","559","187"
"7","國泰綜合","319","417"
"8","華南永昌","202","506"
"9","永豐金","313","316"
"10","台新","161","368"
"29","光環(3234)"
"1","元大","1478","980"
"2","凱基","932","1197"
"3","富邦","847","572"
"4","摩根大通","398","513"
"5","永豐金","542","354"
"6","統一","238","631"
"7","美林證券","492","234"
"8","群益","387","323"
"9","兆豐","236","434"
"10","國泰綜合","253","400"
"30","凱崴(5498)"
"1","元大","1534","1916"
"2","凱基","670","848"
"3","國泰綜合","769","586"
"4","富邦","742","590"
"5","美商高盛亞","298","548"
"6","永豐金","352","422"
"7","摩根大通","415","269"
"8","群益","289","394"
"9","台新","243","298"
"10","華南永昌","253","269"
"共300筆"
